provinsi,kabupaten,tahun,sektor_nama,nilai_miliar_rp,pct_dari_total
Sulawesi Tengah,Donggala,2021,"Pertanian, Kehutanan, dan Perikanan",4521.02,18.00008440612725
Sulawesi Tengah,Donggala,2021,Pertambangan dan Penggalian,1986.88,7.910605948402376
Sulawesi Tengah,Donggala,2021,Industri Pengolahan,290.09,1.1549704459112
Sulawesi Tengah,Donggala,2021,Pengadaan Listrik dan Gas,1.31,0.0052156616365392535
Sulawesi Tengah,Donggala,2021,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",24.33,0.09686797528015269
Sulawesi Tengah,Donggala,2021,Konstruksi,1965.62,7.825960935888768
Sulawesi Tengah,Donggala,2021,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,1140.21,4.539656148548414
Sulawesi Tengah,Donggala,2021,Transportasi dan Pergudangan,285.97,1.1385669909932294
Sulawesi Tengah,Donggala,2021,Penyediaan Akomodasi dan Makan Minum,58.51,0.23295294836176467
Sulawesi Tengah,Donggala,2021,Informasi dan Komunikasi,315.01,1.2541874596383435
Sulawesi Tengah,Donggala,2021,Jasa Keuangan dan Asuransi,251.81,1.0025616463335492
Sulawesi Tengah,Donggala,2021,Real Estate,132.46,0.5273790384549538
Sulawesi Tengah,Donggala,2021,Jasa Perusahaan,10.98,0.043716003640611456
Sulawesi Tengah,Donggala,2021,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1199.11,4.77416185113785
Sulawesi Tengah,Donggala,2021,Jasa Pendidikan,199.56,0.7945323940364682
Sulawesi Tengah,Donggala,2021,Jasa Kesehatan dan Kegiatan Sosial,92.66,0.3689184788104788
Sulawesi Tengah,Donggala,2021,Jasa Lainnya,82.81,0.3297014810090195
Sulawesi Tengah,Donggala,2021,PRODUK DOMESTIK BRUTO,12558.32,49.999960185789035
Sulawesi Tengah,Donggala,2022,"Pertanian, Kehutanan, dan Perikanan",4975.56,18.05244888829386
Sulawesi Tengah,Donggala,2022,Pertambangan dan Penggalian,2359.18,8.559634768404983
Sulawesi Tengah,Donggala,2022,Industri Pengolahan,310.25,1.1256566632887897
Sulawesi Tengah,Donggala,2022,Pengadaan Listrik dan Gas,1.4,0.005079514354888977
Sulawesi Tengah,Donggala,2022,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",25.56,0.0927374192221159
Sulawesi Tengah,Donggala,2022,Konstruksi,2059.93,7.473888575047464
Sulawesi Tengah,Donggala,2022,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,1289.17,4.677398229208731
Sulawesi Tengah,Donggala,2022,Transportasi dan Pergudangan,326.6,1.1849781345048145
Sulawesi Tengah,Donggala,2022,Penyediaan Akomodasi dan Makan Minum,65.49,0.23761242507262795
Sulawesi Tengah,Donggala,2022,Informasi dan Komunikasi,334.47,1.213532261628369
Sulawesi Tengah,Donggala,2022,Jasa Keuangan dan Asuransi,265.96,0.9649625984473374
Sulawesi Tengah,Donggala,2022,Real Estate,142.37,0.516550327646817
Sulawesi Tengah,Donggala,2022,Jasa Perusahaan,11.88,0.04310330752577218
Sulawesi Tengah,Donggala,2022,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1226.59,4.450343937545194
Sulawesi Tengah,Donggala,2022,Jasa Pendidikan,203.28,0.7375454843298795
Sulawesi Tengah,Donggala,2022,Jasa Kesehatan dan Kegiatan Sosial,97.44,0.35353419910027284
Sulawesi Tengah,Donggala,2022,Jasa Lainnya,85.71,0.3109751252553816
Sulawesi Tengah,Donggala,2022,PRODUK DOMESTIK BRUTO,13780.85,50.000018141122695
Sulawesi Tengah,Donggala,2023,"Pertanian, Kehutanan, dan Perikanan",5348.57,17.762802849583224
Sulawesi Tengah,Donggala,2023,Pertambangan dan Penggalian,2887.88,9.590758481847374
Sulawesi Tengah,Donggala,2023,Industri Pengolahan,323.88,1.0756177047178994
Sulawesi Tengah,Donggala,2023,Pengadaan Listrik dan Gas,1.5,0.004981556616885418
Sulawesi Tengah,Donggala,2023,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",26.78,0.08893739080012766
Sulawesi Tengah,Donggala,2023,Konstruksi,2179.41,7.237902870937499
Sulawesi Tengah,Donggala,2023,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,1390.13,4.616674199887284
Sulawesi Tengah,Donggala,2023,Transportasi dan Pergudangan,346.32,1.1501417917065053
Sulawesi Tengah,Donggala,2023,Penyediaan Akomodasi dan Makan Minum,70.82,0.23519589307188352
Sulawesi Tengah,Donggala,2023,Informasi dan Komunikasi,352.57,1.1708982776101944
Sulawesi Tengah,Donggala,2023,Jasa Keuangan dan Asuransi,271.04,0.9001340702937491
Sulawesi Tengah,Donggala,2023,Real Estate,159.25,0.5288752608260019
Sulawesi Tengah,Donggala,2023,Jasa Perusahaan,12.85,0.04267533501798508
Sulawesi Tengah,Donggala,2023,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1280.77,4.253485512138891
Sulawesi Tengah,Donggala,2023,Jasa Pendidikan,210.09,0.6977168197609717
Sulawesi Tengah,Donggala,2023,Jasa Kesehatan dan Kegiatan Sosial,103.14,0.3425318329770413
Sulawesi Tengah,Donggala,2023,Jasa Lainnya,90.54,0.30068675739520384
Sulawesi Tengah,Donggala,2023,PRODUK DOMESTIK BRUTO,15055.53,49.99998339481128
Sulawesi Tengah,Donggala,2024,"Pertanian, Kehutanan, dan Perikanan",5960.12,18.031218186961212
Sulawesi Tengah,Donggala,2024,Pertambangan dan Penggalian,3179.76,9.619763753443184
Sulawesi Tengah,Donggala,2024,Industri Pengolahan,346.92,1.0495409846480581
Sulawesi Tengah,Donggala,2024,Pengadaan Listrik dan Gas,1.64,0.004961510477409245
Sulawesi Tengah,Donggala,2024,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",28.63,0.08661466156599187
Sulawesi Tengah,Donggala,2024,Konstruksi,2419.78,7.3205876969666726
Sulawesi Tengah,Donggala,2024,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,1478.37,4.4725294173704295
Sulawesi Tengah,Donggala,2024,Transportasi dan Pergudangan,372.82,1.1278965464559234
Sulawesi Tengah,Donggala,2024,Penyediaan Akomodasi dan Makan Minum,80.02,0.24208540756237057
Sulawesi Tengah,Donggala,2024,Informasi dan Komunikasi,374.82,1.1339471689893494
Sulawesi Tengah,Donggala,2024,Jasa Keuangan dan Asuransi,301.98,0.9135834963219779
Sulawesi Tengah,Donggala,2024,Real Estate,177.72,0.5376583183202263
Sulawesi Tengah,Donggala,2024,Jasa Perusahaan,14.03,0.042445117071982744
Sulawesi Tengah,Donggala,2024,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1363.47,4.124921152825111
Sulawesi Tengah,Donggala,2024,Jasa Pendidikan,220.32,0.666536578282198
Sulawesi Tengah,Donggala,2024,Jasa Kesehatan dan Kegiatan Sosial,109.23,0.330454749663056
Sulawesi Tengah,Donggala,2024,Jasa Lainnya,97.6,0.2952703796311843
Sulawesi Tengah,Donggala,2024,PRODUK DOMESTIK BRUTO,16527.22,49.99998487344367
Sulawesi Tengah,Toli-Toli,2016,"Pertanian, Kehutanan, dan Perikanan",2713.86,20.66948519359411
Sulawesi Tengah,Toli-Toli,2016,Pertambangan dan Penggalian,136.29,1.0380211717019083
Sulawesi Tengah,Toli-Toli,2016,Industri Pengolahan,163.67,1.2465545907436446
Sulawesi Tengah,Toli-Toli,2016,Pengadaan Listrik dan Gas,1.4,0.01066277526144744
Sulawesi Tengah,Toli-Toli,2016,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",18.44,0.14044398272935057
Sulawesi Tengah,Toli-Toli,2016,Konstruksi,794.72,6.052800539841079
Sulawesi Tengah,Toli-Toli,2016,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,609.01,4.638383401410075
Sulawesi Tengah,Toli-Toli,2016,Transportasi dan Pergudangan,335.09,2.5521352588274446
Sulawesi Tengah,Toli-Toli,2016,Penyediaan Akomodasi dan Makan Minum,38.28,0.2915507407201486
Sulawesi Tengah,Toli-Toli,2016,Informasi dan Komunikasi,280.89,2.139333530848551
Sulawesi Tengah,Toli-Toli,2016,Jasa Keuangan dan Asuransi,212.99,1.6221889306683506
Sulawesi Tengah,Toli-Toli,2016,Real Estate,160.43,1.2218778822814378
Sulawesi Tengah,Toli-Toli,2016,Jasa Perusahaan,12.47,0.09497486250732114
Sulawesi Tengah,Toli-Toli,2016,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",575.72,4.384837838228943
Sulawesi Tengah,Toli-Toli,2016,Jasa Pendidikan,319.93,2.436672635282057
Sulawesi Tengah,Toli-Toli,2016,Jasa Kesehatan dan Kegiatan Sosial,88.84,0.676629253019279
Sulawesi Tengah,Toli-Toli,2016,Jasa Lainnya,102.86,0.7834093309946312
Sulawesi Tengah,Toli-Toli,2016,PRODUK DOMESTIK BRUTO,6564.9,50.000038081340215
Sulawesi Tengah,Toli-Toli,2017,"Pertanian, Kehutanan, dan Perikanan",2904.39,20.344977587804742
Sulawesi Tengah,Toli-Toli,2017,Pertambangan dan Penggalian,151.51,1.0613132376603336
Sulawesi Tengah,Toli-Toli,2017,Industri Pengolahan,178.29,1.2489046078969102
Sulawesi Tengah,Toli-Toli,2017,Pengadaan Listrik dan Gas,1.72,0.012048437520795813
Sulawesi Tengah,Toli-Toli,2017,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",20.16,0.1412188955925835
Sulawesi Tengah,Toli-Toli,2017,Konstruksi,866.07,6.066738536997461
Sulawesi Tengah,Toli-Toli,2017,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,661.13,4.6311531965835675
Sulawesi Tengah,Toli-Toli,2017,Transportasi dan Pergudangan,363.79,2.548314584703668
Sulawesi Tengah,Toli-Toli,2017,Penyediaan Akomodasi dan Makan Minum,43.46,0.3044331945661547
Sulawesi Tengah,Toli-Toli,2017,Informasi dan Komunikasi,310.77,2.1769144932196016
Sulawesi Tengah,Toli-Toli,2017,Jasa Keuangan dan Asuransi,239.77,1.6795662002100074
Sulawesi Tengah,Toli-Toli,2017,Real Estate,174.8,1.2244574875785514
Sulawesi Tengah,Toli-Toli,2017,Jasa Perusahaan,13.6,0.09526671528071108
Sulawesi Tengah,Toli-Toli,2017,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",657.58,4.606285781933088
Sulawesi Tengah,Toli-Toli,2017,Jasa Pendidikan,344.83,2.4155015757535003
Sulawesi Tengah,Toli-Toli,2017,Jasa Kesehatan dan Kegiatan Sosial,96.49,0.6759033351055744
Sulawesi Tengah,Toli-Toli,2017,Jasa Lainnya,109.5,0.7670371561204312
Sulawesi Tengah,Toli-Toli,2017,PRODUK DOMESTIK BRUTO,7137.85,49.99996497547233
Sulawesi Tengah,Toli-Toli,2018,"Pertanian, Kehutanan, dan Perikanan",3151.05,20.027304326934996
Sulawesi Tengah,Toli-Toli,2018,Pertambangan dan Penggalian,157.12,0.9986163519614181
Sulawesi Tengah,Toli-Toli,2018,Industri Pengolahan,191.64,1.2180170423236134
Sulawesi Tengah,Toli-Toli,2018,Pengadaan Listrik dan Gas,1.93,0.012266608702173732
Sulawesi Tengah,Toli-Toli,2018,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",21.11,0.13417000502740284
Sulawesi Tengah,Toli-Toli,2018,Konstruksi,964.39,6.129427340046282
Sulawesi Tengah,Toli-Toli,2018,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,739.84,4.702242374205292
Sulawesi Tengah,Toli-Toli,2018,Transportasi dan Pergudangan,393.27,2.4995280851315353
Sulawesi Tengah,Toli-Toli,2018,Penyediaan Akomodasi dan Makan Minum,48.12,0.3058389692997927
Sulawesi Tengah,Toli-Toli,2018,Informasi dan Komunikasi,365.86,2.3253168185374515
Sulawesi Tengah,Toli-Toli,2018,Jasa Keuangan dan Asuransi,254.73,1.6190016760128056
Sulawesi Tengah,Toli-Toli,2018,Real Estate,189.35,1.203462361531915
Sulawesi Tengah,Toli-Toli,2018,Jasa Perusahaan,15.12,0.09609902776003461
Sulawesi Tengah,Toli-Toli,2018,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",766.42,4.871178363481861
Sulawesi Tengah,Toli-Toli,2018,Jasa Pendidikan,379.62,2.4127720184037265
Sulawesi Tengah,Toli-Toli,2018,Jasa Kesehatan dan Kegiatan Sosial,108.67,0.6906799832462277
Sulawesi Tengah,Toli-Toli,2018,Jasa Lainnya,118.65,0.7541104261724939
Sulawesi Tengah,Toli-Toli,2018,PRODUK DOMESTIK BRUTO,7866.88,49.99996822122098
Sulawesi Tengah,Toli-Toli,2019,"Pertanian, Kehutanan, dan Perikanan",3275.06,19.373092302960035
Sulawesi Tengah,Toli-Toli,2019,Pertambangan dan Penggalian,182.27,1.0781889596100607
Sulawesi Tengah,Toli-Toli,2019,Industri Pengolahan,197.44,1.1679246622341055
Sulawesi Tengah,Toli-Toli,2019,Pengadaan Listrik dan Gas,2.08,0.012303906490310674
Sulawesi Tengah,Toli-Toli,2019,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",21.61,0.12783049002673733
Sulawesi Tengah,Toli-Toli,2019,Konstruksi,1067.19,6.312791330478196
Sulawesi Tengah,Toli-Toli,2019,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,803.35,4.752088114899557
Sulawesi Tengah,Toli-Toli,2019,Transportasi dan Pergudangan,438.07,2.5913328443319212
Sulawesi Tengah,Toli-Toli,2019,Penyediaan Akomodasi dan Makan Minum,51.67,0.30564560017036174
Sulawesi Tengah,Toli-Toli,2019,Informasi dan Komunikasi,401.58,2.375482100182192
Sulawesi Tengah,Toli-Toli,2019,Jasa Keuangan dan Asuransi,261.99,1.5497598372098524
Sulawesi Tengah,Toli-Toli,2019,Real Estate,197.98,1.1711189456498592
Sulawesi Tengah,Toli-Toli,2019,Jasa Perusahaan,16.07,0.09505950831696756
Sulawesi Tengah,Toli-Toli,2019,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",870.55,5.149598939971132
Sulawesi Tengah,Toli-Toli,2019,Jasa Pendidikan,411.58,2.434635496770224
Sulawesi Tengah,Toli-Toli,2019,Jasa Kesehatan dan Kegiatan Sosial,123.39,0.7298937604997279
Sulawesi Tengah,Toli-Toli,2019,Jasa Lainnya,130.72,0.7732532001987553
Sulawesi Tengah,Toli-Toli,2019,PRODUK DOMESTIK BRUTO,8452.6,50.0
Sulawesi Tengah,Toli-Toli,2020,"Pertanian, Kehutanan, dan Perikanan",3304.6,19.857417898716715
Sulawesi Tengah,Toli-Toli,2020,Pertambangan dan Penggalian,147.26,0.8848887489454165
Sulawesi Tengah,Toli-Toli,2020,Industri Pengolahan,200.27,1.2034270660824293
Sulawesi Tengah,Toli-Toli,2020,Pengadaan Listrik dan Gas,2.17,0.01303958023367889
Sulawesi Tengah,Toli-Toli,2020,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",21.32,0.12811237354010782
Sulawesi Tengah,Toli-Toli,2020,Konstruksi,970.04,5.828992815611922
Sulawesi Tengah,Toli-Toli,2020,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,785.35,4.719186330193419
Sulawesi Tengah,Toli-Toli,2020,Transportasi dan Pergudangan,314.04,1.8870736297624515
Sulawesi Tengah,Toli-Toli,2020,Penyediaan Akomodasi dan Makan Minum,48.26,0.2899954571784992
Sulawesi Tengah,Toli-Toli,2020,Informasi dan Komunikasi,436.3,2.6217367999788483
Sulawesi Tengah,Toli-Toli,2020,Jasa Keuangan dan Asuransi,285.69,1.7167178234837432
Sulawesi Tengah,Toli-Toli,2020,Real Estate,204.71,1.2301071288647034
Sulawesi Tengah,Toli-Toli,2020,Jasa Perusahaan,16.13,0.09692554339596338
Sulawesi Tengah,Toli-Toli,2020,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",903.04,5.426388264618151
Sulawesi Tengah,Toli-Toli,2020,Jasa Pendidikan,416.96,2.5055222922740787
Sulawesi Tengah,Toli-Toli,2020,Jasa Kesehatan dan Kegiatan Sosial,132.49,0.7961354770323118
Sulawesi Tengah,Toli-Toli,2020,Jasa Lainnya,132.19,0.7943327700875635
Sulawesi Tengah,Toli-Toli,2020,PRODUK DOMESTIK BRUTO,8320.82,50.0
Sulawesi Tengah,Toli-Toli,2021,"Pertanian, Kehutanan, dan Perikanan",3520.94,19.777895115265355
Sulawesi Tengah,Toli-Toli,2021,Pertambangan dan Penggalian,156.61,0.8797128477059274
Sulawesi Tengah,Toli-Toli,2021,Industri Pengolahan,206.7,1.1610794050240414
Sulawesi Tengah,Toli-Toli,2021,Pengadaan Listrik dan Gas,2.28,0.012807261942210038
Sulawesi Tengah,Toli-Toli,2021,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",22.58,0.1268368309890801
Sulawesi Tengah,Toli-Toli,2021,Konstruksi,1062.1,5.966049521412843
Sulawesi Tengah,Toli-Toli,2021,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,862.35,4.8440097964319415
Sulawesi Tengah,Toli-Toli,2021,Transportasi dan Pergudangan,336.6,1.8907563025210083
Sulawesi Tengah,Toli-Toli,2021,Penyediaan Akomodasi dan Makan Minum,52.69,0.2959713297083539
Sulawesi Tengah,Toli-Toli,2021,Informasi dan Komunikasi,472.61,2.654754415135038
Sulawesi Tengah,Toli-Toli,2021,Jasa Keuangan dan Asuransi,326.32,1.8330112793780613
Sulawesi Tengah,Toli-Toli,2021,Real Estate,210.36,1.181638430773379
Sulawesi Tengah,Toli-Toli,2021,Jasa Perusahaan,16.89,0.09487484833505595
Sulawesi Tengah,Toli-Toli,2021,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",943.9,5.302094099671954
Sulawesi Tengah,Toli-Toli,2021,Jasa Pendidikan,423.24,2.37743225632499
Sulawesi Tengah,Toli-Toli,2021,Jasa Kesehatan dan Kegiatan Sosial,147.45,0.8282591111310833
Sulawesi Tengah,Toli-Toli,2021,Jasa Lainnya,137.57,0.7727609760481732
Sulawesi Tengah,Toli-Toli,2021,PRODUK DOMESTIK BRUTO,8901.21,50.00005617220149
Sulawesi Tengah,Toli-Toli,2022,"Pertanian, Kehutanan, dan Perikanan",3812.54,19.657810733232512
Sulawesi Tengah,Toli-Toli,2022,Pertambangan dan Penggalian,175.17,0.9031928074565354
Sulawesi Tengah,Toli-Toli,2022,Industri Pengolahan,216.18,1.1146441806014378
Sulawesi Tengah,Toli-Toli,2022,Pengadaan Listrik dan Gas,2.49,0.012838671522331297
Sulawesi Tengah,Toli-Toli,2022,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",24.05,0.12400403618958541
Sulawesi Tengah,Toli-Toli,2022,Konstruksi,1195.36,6.163387305595959
Sulawesi Tengah,Toli-Toli,2022,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,983.31,5.070037789005457
Sulawesi Tengah,Toli-Toli,2022,Transportasi dan Pergudangan,400.09,2.0629012407106537
Sulawesi Tengah,Toli-Toli,2022,Penyediaan Akomodasi dan Makan Minum,58.28,0.30049709892428433
Sulawesi Tengah,Toli-Toli,2022,Informasi dan Komunikasi,508.58,2.622285768203715
Sulawesi Tengah,Toli-Toli,2022,Jasa Keuangan dan Asuransi,351.18,1.81071673301699
Sulawesi Tengah,Toli-Toli,2022,Real Estate,227.1,1.1709487159523846
Sulawesi Tengah,Toli-Toli,2022,Jasa Perusahaan,18.19,0.0937893313217696
Sulawesi Tengah,Toli-Toli,2022,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",971.89,5.011155207164082
Sulawesi Tengah,Toli-Toli,2022,Jasa Pendidikan,448.08,2.3103421428619306
Sulawesi Tengah,Toli-Toli,2022,Jasa Kesehatan dan Kegiatan Sosial,156.69,0.8079082091703176
Sulawesi Tengah,Toli-Toli,2022,Jasa Lainnya,148.09,0.7635658095349566
Sulawesi Tengah,Toli-Toli,2022,PRODUK DOMESTIK BRUTO,9697.26,49.9999742195351
Sulawesi Tengah,Toli-Toli,2023,"Pertanian, Kehutanan, dan Perikanan",4060.59,19.580564243369373
Sulawesi Tengah,Toli-Toli,2023,Pertambangan dan Penggalian,191.89,0.9253124478610618
Sulawesi Tengah,Toli-Toli,2023,Industri Pengolahan,220.65,1.0639959957295497
Sulawesi Tengah,Toli-Toli,2023,Pengadaan Listrik dan Gas,2.64,0.012730339581808345
Sulawesi Tengah,Toli-Toli,2023,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",25.1,0.12103466799370811
Sulawesi Tengah,Toli-Toli,2023,Konstruksi,1283.81,6.190658052470216
Sulawesi Tengah,Toli-Toli,2023,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,1074.36,5.180669557996823
Sulawesi Tengah,Toli-Toli,2023,Transportasi dan Pergudangan,435.24,2.0987700756008576
Sulawesi Tengah,Toli-Toli,2023,Penyediaan Akomodasi dan Makan Minum,63.65,0.3069265584780686
Sulawesi Tengah,Toli-Toli,2023,Informasi dan Komunikasi,542.39,2.615457911279177
Sulawesi Tengah,Toli-Toli,2023,Jasa Keuangan dan Asuransi,357.13,1.7221159753224295
Sulawesi Tengah,Toli-Toli,2023,Real Estate,254.28,1.2261631624478126
Sulawesi Tengah,Toli-Toli,2023,Jasa Perusahaan,19.86,0.09576687276314913
Sulawesi Tengah,Toli-Toli,2023,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1031.93,4.976067926005865
Sulawesi Tengah,Toli-Toli,2023,Jasa Pendidikan,475.21,2.2915093457087665
Sulawesi Tengah,Toli-Toli,2023,Jasa Kesehatan dan Kegiatan Sosial,170.03,0.8199013784450275
Sulawesi Tengah,Toli-Toli,2023,Jasa Lainnya,160.17,0.7723554889463039
Sulawesi Tengah,Toli-Toli,2023,PRODUK DOMESTIK BRUTO,10368.93,50.0
Sulawesi Tengah,Toli-Toli,2024,"Pertanian, Kehutanan, dan Perikanan",4353.56,19.6550049029611
Sulawesi Tengah,Toli-Toli,2024,Pertambangan dan Penggalian,207.38,0.9362578939479581
Sulawesi Tengah,Toli-Toli,2024,Industri Pengolahan,230.23,1.0394187237131758
Sulawesi Tengah,Toli-Toli,2024,Pengadaan Listrik dan Gas,2.83,0.0127765929205937
Sulawesi Tengah,Toli-Toli,2024,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",26.4,0.11918800463027338
Sulawesi Tengah,Toli-Toli,2024,Konstruksi,1388.11,6.266896254065483
Sulawesi Tengah,Toli-Toli,2024,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,1168.53,5.275559054947475
Sulawesi Tengah,Toli-Toli,2024,Transportasi dan Pergudangan,454.37,2.051342941812777
Sulawesi Tengah,Toli-Toli,2024,Penyediaan Akomodasi dan Makan Minum,69.88,0.31548703649861753
Sulawesi Tengah,Toli-Toli,2024,Informasi dan Komunikasi,567.52,2.562180923779271
Sulawesi Tengah,Toli-Toli,2024,Jasa Keuangan dan Asuransi,397.09,1.7927410893422444
Sulawesi Tengah,Toli-Toli,2024,Real Estate,277.51,1.252873604732847
Sulawesi Tengah,Toli-Toli,2024,Jasa Perusahaan,21.11,0.09530525673276785
Sulawesi Tengah,Toli-Toli,2024,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",1083.04,4.889597596014063
Sulawesi Tengah,Toli-Toli,2024,Jasa Pendidikan,478.76,2.1614564051814273
Sulawesi Tengah,Toli-Toli,2024,Jasa Kesehatan dan Kegiatan Sosial,178.45,0.8056477055406168
Sulawesi Tengah,Toli-Toli,2024,Jasa Lainnya,170.17,0.7682660131793039
Sulawesi Tengah,Toli-Toli,2024,PRODUK DOMESTIK BRUTO,11074.94,50.0
Sulawesi Tengah,Buol,2016,"Pertanian, Kehutanan, dan Perikanan",2312.85,24.04722420058328
Sulawesi Tengah,Buol,2016,Pertambangan dan Penggalian,83.77,0.8709756237035957
Sulawesi Tengah,Buol,2016,Industri Pengolahan,675.59,7.024261926917898
Sulawesi Tengah,Buol,2016,Pengadaan Listrik dan Gas,1.01,0.010501198280298815
Sulawesi Tengah,Buol,2016,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",9.79,0.10178884273675781
Sulawesi Tengah,Buol,2016,Konstruksi,453.21,4.712126804568541
Sulawesi Tengah,Buol,2016,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,280.78,2.9193331219230703
Sulawesi Tengah,Buol,2016,Transportasi dan Pergudangan,152.88,1.5895279139525573
Sulawesi Tengah,Buol,2016,Penyediaan Akomodasi dan Makan Minum,26.98,0.28051715802223964
Sulawesi Tengah,Buol,2016,Informasi dan Komunikasi,55.53,0.577357960896033
Sulawesi Tengah,Buol,2016,Jasa Keuangan dan Asuransi,50.44,0.5244360804537349
Sulawesi Tengah,Buol,2016,Real Estate,144.36,1.5009435482613238
Sulawesi Tengah,Buol,2016,Jasa Perusahaan,3.71,0.038573708534562975
Sulawesi Tengah,Buol,2016,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",214.59,2.2311407316527947
Sulawesi Tengah,Buol,2016,Jasa Pendidikan,165.45,1.720221045025187
Sulawesi Tengah,Buol,2016,Jasa Kesehatan dan Kegiatan Sosial,95.08,0.9885682499909023
Sulawesi Tengah,Buol,2016,Jasa Lainnya,82.96,0.8625538706273165
Sulawesi Tengah,Buol,2016,PRODUK DOMESTIK BRUTO,4808.97,49.9999480138699
Sulawesi Tengah,Buol,2017,"Pertanian, Kehutanan, dan Perikanan",2455.23,23.853372337149192
Sulawesi Tengah,Buol,2017,Pertambangan dan Penggalian,89.85,0.8729224978893443
Sulawesi Tengah,Buol,2017,Industri Pengolahan,719.65,6.991638014536078
Sulawesi Tengah,Buol,2017,Pengadaan Listrik dan Gas,1.2,0.011658397300692411
Sulawesi Tengah,Buol,2017,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",10.37,0.10074798334015024
Sulawesi Tengah,Buol,2017,Konstruksi,503.53,4.891960660681375
Sulawesi Tengah,Buol,2017,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,302.02,2.9342242939626018
Sulawesi Tengah,Buol,2017,Transportasi dan Pergudangan,162.03,1.574175095525993
Sulawesi Tengah,Buol,2017,Penyediaan Akomodasi dan Makan Minum,29.46,0.2862136537319987
Sulawesi Tengah,Buol,2017,Informasi dan Komunikasi,60.53,0.5880689905090931
Sulawesi Tengah,Buol,2017,Jasa Keuangan dan Asuransi,53.07,0.5155926206231218
Sulawesi Tengah,Buol,2017,Real Estate,156.37,1.5191863215910604
Sulawesi Tengah,Buol,2017,Jasa Perusahaan,3.91,0.03798694453808944
Sulawesi Tengah,Buol,2017,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",230.99,2.24414432707245
Sulawesi Tengah,Buol,2017,Jasa Pendidikan,177.46,1.7240826541507295
Sulawesi Tengah,Buol,2017,Jasa Kesehatan dan Kegiatan Sosial,101.73,0.9883406311661992
Sulawesi Tengah,Buol,2017,Jasa Lainnya,89.1,0.8656359995764115
Sulawesi Tengah,Buol,2017,PRODUK DOMESTIK BRUTO,5146.51,50.00004857665542
Sulawesi Tengah,Buol,2018,"Pertanian, Kehutanan, dan Perikanan",2586.35,23.418683153506535
Sulawesi Tengah,Buol,2018,Pertambangan dan Penggalian,101.75,0.921318077935813
