wilayah,wilayah_val,turvar_label,tahun,nilai,var_id,var_name
Gorontalo,7500,Tidak ada,2016,91.16,1241,Persen Hunian Layak
Gorontalo,7500,Tidak ada,2017,92.11,1241,Persen Hunian Layak
Sulawesi Barat,7600,Tidak ada,2016,84.36,1241,Persen Hunian Layak
Sulawesi Barat,7600,Tidak ada,2017,88.77,1241,Persen Hunian Layak
Sulawesi Utara,7100,Tidak ada,2018,95.59,1241,Persen Hunian Layak
Sulawesi Utara,7100,Tidak ada,2019,64.61,1241,Persen Hunian Layak
Sulawesi Tengah,7200,Tidak ada,2018,91.1,1241,Persen Hunian Layak
Sulawesi Tengah,7200,Tidak ada,2019,56.65,1241,Persen Hunian Layak
Sulawesi Selatan,7300,Tidak ada,2018,96.6,1241,Persen Hunian Layak
Sulawesi Selatan,7300,Tidak ada,2019,60.93,1241,Persen Hunian Layak
Sulawesi Tenggara,7400,Tidak ada,2018,96.2,1241,Persen Hunian Layak
Sulawesi Tenggara,7400,Tidak ada,2019,59.82,1241,Persen Hunian Layak
Gorontalo,7500,Tidak ada,2018,93.85,1241,Persen Hunian Layak
Gorontalo,7500,Tidak ada,2019,62.26,1241,Persen Hunian Layak
Sulawesi Barat,7600,Tidak ada,2018,89.88,1241,Persen Hunian Layak
Sulawesi Barat,7600,Tidak ada,2019,47.23,1241,Persen Hunian Layak
Sulawesi Utara,7100,Tidak ada,2020,69.48,1241,Persen Hunian Layak
Sulawesi Utara,7100,Tidak ada,2021,69.5,1241,Persen Hunian Layak
Sulawesi Tengah,7200,Tidak ada,2020,58.85,1241,Persen Hunian Layak
Sulawesi Tengah,7200,Tidak ada,2021,62.7,1241,Persen Hunian Layak
Sulawesi Selatan,7300,Tidak ada,2020,64.24,1241,Persen Hunian Layak
Sulawesi Selatan,7300,Tidak ada,2021,69.11,1241,Persen Hunian Layak
Sulawesi Tenggara,7400,Tidak ada,2020,66.77,1241,Persen Hunian Layak
Sulawesi Tenggara,7400,Tidak ada,2021,70.45,1241,Persen Hunian Layak
Gorontalo,7500,Tidak ada,2020,65.42,1241,Persen Hunian Layak
Gorontalo,7500,Tidak ada,2021,67.28,1241,Persen Hunian Layak
Sulawesi Barat,7600,Tidak ada,2020,50.65,1241,Persen Hunian Layak
Sulawesi Barat,7600,Tidak ada,2021,57.26,1241,Persen Hunian Layak
Sulawesi Utara,7100,Tidak ada,2022,69.57,1241,Persen Hunian Layak
Sulawesi Utara,7100,Tidak ada,2023,72.39,1241,Persen Hunian Layak
Sulawesi Tengah,7200,Tidak ada,2022,58.61,1241,Persen Hunian Layak
Sulawesi Tengah,7200,Tidak ada,2023,59.6,1241,Persen Hunian Layak
Sulawesi Selatan,7300,Tidak ada,2022,69.9,1241,Persen Hunian Layak
Sulawesi Selatan,7300,Tidak ada,2023,71.88,1241,Persen Hunian Layak
Sulawesi Tenggara,7400,Tidak ada,2022,72.8,1241,Persen Hunian Layak
Sulawesi Tenggara,7400,Tidak ada,2023,74.01,1241,Persen Hunian Layak
Gorontalo,7500,Tidak ada,2022,69.48,1241,Persen Hunian Layak
Gorontalo,7500,Tidak ada,2023,70.75,1241,Persen Hunian Layak
Sulawesi Barat,7600,Tidak ada,2022,55.37,1241,Persen Hunian Layak
Sulawesi Barat,7600,Tidak ada,2023,59.28,1241,Persen Hunian Layak
Sulawesi Utara,7100,Tidak ada,2024,74.21,1241,Persen Hunian Layak
Sulawesi Tengah,7200,Tidak ada,2024,62.59,1241,Persen Hunian Layak
Sulawesi Selatan,7300,Tidak ada,2024,71.86,1241,Persen Hunian Layak
Sulawesi Tenggara,7400,Tidak ada,2024,76.67,1241,Persen Hunian Layak
Gorontalo,7500,Tidak ada,2024,72.04,1241,Persen Hunian Layak
Sulawesi Barat,7600,Tidak ada,2024,59.95,1241,Persen Hunian Layak
